engine,day,s1,s2,s3,r1,r2,r3,r4,r5,r6,r7,r8,r9,rul,prob
e_002,108,1,8400.44,8.40,29,-1,856.74,1096.38,98.04,61.54,476.96,269.84,530.02,139,0
e_002,109,1,8401.06,8.40,32,-1,851.34,1095.38,97.24,61.86,487.64,274.00,528.48,138,0
e_002,110,1,0.18,0.00,93,1,1080.52,1149.11,119.16,845.28,1613.72,81.76,1270.73,137,0
e_002,111,1,2000.46,2.51,68,1,995.90,1142.82,111.12,543.96,1166.24,121.72,993.90,136,0
e_002,112,0,5000.02,6.20,7,-1,763.24,878.59,76.68,129.86,188.44,580.00,217.86,135,0
e_002,113,1,4000.38,7.00,63,-1,986.85,1068.32,106.92,430.68,960.76,234.98,940.48,134,0
e_002,114,0,5000.72,6.20,5,-1,757.52,884.62,76.60,129.32,204.80,575.50,217.51,133,0
e_002,115,1,0.36,0.00,92,1,1078.70,1148.01,119.48,845.46,1629.68,83.66,1273.77,132,0
e_002,116,1,0.10,0.01,91,1,1091.17,1147.02,118.56,843.94,1566.52,81.46,1275.69,131,0
e_002,117,1,0.06,0.00,93,1,1083.29,1143.39,119.08,844.40,1600.52,83.96,1266.25,130,0
e_002,118,0,5001.54,6.20,5,-1,753.35,883.47,76.60,129.42,178.80,577.54,214.36,129,0
e_002,119,1,0.26,0.00,93,1,1084.18,1150.02,119.44,844.06,1597.84,82.06,1271.15,128,0
e_002,120,1,4001.14,7.02,65,-1,975.92,1072.29,106.44,430.64,969.16,241.52,930.58,127,0
e_002,121,1,4001.00,7.00,66,-1,984.86,1072.02,107.20,430.60,1003.68,236.98,938.72,126,0
e_002,122,1,2000.16,2.52,67,1,993.62,1140.55,111.64,543.74,1240.76,128.26,992.14,125,0
e_002,123,1,7001.40,8.40,32,-1,860.02,1077.89,96.32,166.28,492.76,264.82,556.29,124,0
e_002,124,1,1999.66,2.52,67,1,996.10,1134.94,111.24,543.10,1233.76,120.06,995.46,123,0
e_002,125,1,0.58,0.00,92,1,1081.66,1147.02,119.60,843.24,1622.12,78.94,1261.45,122,0
e_002,126,1,8400.18,8.40,31,-1,852.57,1096.00,97.68,62.06,494.44,267.38,532.63,121,0
e_002,127,1,4001.04,7.01,64,-1,979.54,1071.33,107.52,430.36,966.28,238.76,933.37,120,0
e_002,128,0,5000.78,6.21,5,-1,759.78,884.95,75.72,128.86,163.12,573.24,206.79,119,0
e_002,129,1,6999.74,8.40,32,-1,859.36,1073.01,96.56,166.68,500.40,264.74,563.71,118,0
e_002,130,1,0.20,0.00,93,1,1077.66,1148.86,119.84,844.26,1594.44,85.72,1260.10,117,0
e_002,131,1,0.56,0.00,93,1,1083.19,1149.47,119.04,844.58,1590.96,91.22,1276.01,116,0
e_002,132,1,0.40,0.02,92,1,1086.44,1149.68,119.04,844.18,1616.40,82.50,1266.27,115,0
e_002,133,1,8399.68,8.40,29,-1,848.11,1097.47,97.88,61.16,482.96,263.46,533.63,114,0
e_002,134,1,8400.72,8.40,29,-1,849.98,1097.12,98.20,61.54,476.72,267.48,526.36,113,0
e_002,135,1,0.10,0.00,92,1,1083.97,1149.42,119.92,843.40,1628.20,78.26,1264.82,112,0
e_002,136,1,0.40,0.01,91,1,1084.79,1144.44,119.40,843.94,1618.60,79.72,1264.21,111,0
e_002,137,1,0.18,0.01,91,1,1084.48,1148.34,119.20,843.84,1582.68,83.06,1271.97,110,0
e_002,138,1,8401.00,8.40,31,-1,853.52,1092.19,98.00,61.18,486.56,267.72,525.89,109,0
e_002,139,0,5001.00,6.21,7,-1,754.77,880.66,76.00,128.90,177.84,575.12,215.20,108,0
e_002,140,1,4000.36,7.00,65,-1,982.36,1071.38,106.76,429.24,959.32,244.96,930.21,107,0
e_002,141,1,8400.44,8.40,30,-1,859.97,1088.64,98.12,60.66,487.60,261.40,532.29,106,0
e_002,142,1,7001.28,8.40,34,-1,860.65,1075.67,97.88,166.44,501.16,262.16,554.73,105,0
e_002,143,1,8399.68,8.40,29,-1,851.04,1088.15,97.84,60.74,507.92,275.98,526.34,104,0
e_002,144,1,8400.02,8.40,31,-1,848.70,1094.98,98.04,61.74,518.92,269.28,530.93,103,0
e_002,145,1,2001.16,2.51,68,1,999.49,1142.15,111.84,544.00,1216.92,126.72,984.92,102,0
e_002,146,1,0.10,0.00,93,1,1089.87,1145.30,119.56,843.10,1611.00,80.00,1269.80,101,0
e_002,147,1,2000.22,2.50,69,1,1000.73,1140.24,112.28,542.72,1229.80,120.10,987.16,100,0
e_002,148,1,8400.32,8.40,30,-1,847.92,1098.37,97.64,60.48,501.28,263.72,530.75,99,0
e_002,149,1,8399.90,8.40,31,-1,846.35,1095.01,98.08,61.06,509.36,264.30,526.77,98,0
e_002,150,1,4000.88,7.00,64,-1,982.72,1066.76,106.92,430.34,975.60,251.90,931.54,97,0
e_002,151,1,2001.06,2.50,69,1,995.35,1141.40,111.48,542.62,1248.44,127.32,985.39,96,0
e_002,152,1,4000.58,7.00,65,-1,986.86,1069.93,107.56,430.78,994.20,234.68,937.81,95,0
e_002,153,1,4001.22,7.00,64,-1,978.83,1070.82,106.48,430.50,967.76,239.54,935.87,94,0
e_002,154,1,8399.82,8.41,29,-1,847.01,1090.13,97.76,61.38,483.68,264.90,524.68,93,0
e_002,155,1,8401.50,8.42,30,-1,850.58,1093.19,97.80,61.66,502.12,267.90,533.77,92,0
e_002,156,1,8401.46,8.41,31,-1,855.79,1089.59,98.24,60.98,493.96,267.74,532.95,91,0
e_002,157,0,5000.46,6.21,7,-1,759.06,878.78,77.28,128.64,188.72,573.00,220.64,90,0
e_002,158,1,8400.60,8.40,32,-1,855.43,1089.96,98.48,61.72,502.64,278.44,535.10,89,0
e_002,159,1,1999.76,2.50,69,1,998.17,1135.49,112.12,543.68,1250.44,127.54,989.29,88,0
e_002,160,1,8399.64,8.41,31,-1,853.63,1090.49,98.64,61.08,487.64,274.28,520.96,87,0
e_002,161,1,0.02,0.02,93,1,1090.16,1143.00,119.28,843.44,1620.24,85.84,1265.18,86,0
e_002,162,1,7001.04,8.40,32,-1,866.43,1072.07,96.84,166.70,520.12,266.92,557.02,85,0
e_002,163,1,1999.64,2.50,69,1,998.61,1135.37,111.88,544.18,1249.28,131.32,991.73,84,0
e_002,164,0,5000.02,6.21,8,-1,759.72,879.91,76.52,128.72,180.24,580.38,215.50,83,0
e_002,165,1,3999.76,7.02,64,-1,979.76,1070.19,107.00,430.54,1009.12,240.48,929.59,82,0
e_002,166,1,8400.48,8.40,31,-1,852.35,1097.39,97.84,61.36,501.80,269.92,520.05,81,0
e_002,167,1,1999.80,2.50,69,1,1002.13,1136.86,112.12,543.58,1235.84,127.42,979.02,80,0
e_002,168,1,6999.76,8.42,35,-1,865.54,1073.58,97.52,165.64,515.20,269.60,560.50,79,0
e_002,169,0,4999.72,6.20,7,-1,755.13,881.34,76.76,128.84,197.48,573.86,221.65,78,0
e_002,170,1,8400.44,8.41,31,-1,844.12,1092.60,98.28,61.38,501.80,266.14,526.78,77,0
e_002,171,1,8400.08,8.40,29,-1,854.18,1089.21,98.20,62.48,515.00,278.54,530.89,76,0
e_002,172,1,3999.76,7.00,65,-1,982.75,1066.64,107.32,429.66,1025.96,240.70,935.14,75,0
e_002,173,1,4001.24,7.00,65,-1,978.71,1064.65,106.36,429.32,984.08,248.28,932.43,74,0
e_002,174,1,2000.52,2.52,69,1,1004.13,1139.37,111.56,543.20,1218.60,139.48,985.01,73,0
e_002,175,0,5001.60,6.20,8,-1,759.19,878.44,77.00,129.24,199.12,579.94,215.18,72,0
e_002,176,1,2000.68,2.50,69,1,1002.24,1136.45,111.80,543.42,1237.16,132.14,989.81,71,0
e_002,177,1,4001.00,7.01,64,-1,984.93,1064.18,106.68,429.74,999.20,243.46,924.44,70,0
e_002,178,1,8400.46,8.42,31,-1,851.27,1084.47,96.92,60.70,489.88,270.00,526.67,69,0
e_002,179,1,0.22,0.01,92,1,1088.13,1138.21,120.12,843.24,1633.64,85.46,1260.14,68,0
e_002,180,1,2000.96,2.50,71,1,1005.17,1139.49,111.44,542.94,1226.44,131.44,990.22,67,0
e_002,181,1,7001.02,8.40,34,-1,868.35,1073.21,97.04,165.78,514.28,266.78,549.91,66,0
e_002,182,0,5000.32,6.22,7,-1,760.62,875.67,77.04,128.54,197.80,581.90,215.48,65,0
e_002,183,1,3999.60,7.02,66,-1,985.03,1064.44,107.84,429.70,999.80,251.90,930.96,64,0
e_002,184,1,1999.68,2.50,72,1,996.26,1136.37,112.76,543.30,1245.80,132.02,980.21,63,0
e_002,185,1,8401.08,8.40,34,-1,857.15,1084.65,98.92,62.06,489.96,273.82,533.62,62,0
e_002,186,1,7000.70,8.40,34,-1,870.13,1070.19,97.96,166.98,530.36,269.62,552.59,61,0
e_002,187,1,8401.16,8.40,30,-1,854.45,1090.73,98.60,60.74,529.36,277.76,523.05,60,0
e_002,188,1,0.60,0.00,94,1,1087.48,1143.82,120.64,843.08,1630.36,87.96,1264.59,59,0
e_002,189,1,4000.70,7.01,66,-1,988.73,1064.41,107.76,430.00,995.76,247.00,934.75,58,0
e_002,190,1,8399.82,8.41,31,-1,850.38,1085.17,98.88,61.52,513.08,278.66,530.47,57,0
e_002,191,1,4000.00,7.00,66,-1,985.34,1061.16,107.60,429.52,1001.08,245.28,929.06,56,0
e_002,192,1,4000.74,7.01,67,-1,983.45,1063.70,108.12,429.34,1000.92,249.48,932.34,55,0
e_002,193,1,2001.30,2.51,72,1,1005.09,1132.77,112.44,543.06,1244.12,132.78,981.44,54,0
e_002,194,1,8400.26,8.41,30,-1,855.83,1083.81,98.52,61.18,510.40,273.68,534.56,53,0
e_002,195,1,2000.34,2.50,69,1,1001.86,1133.52,111.72,541.44,1239.76,136.94,990.68,52,0
e_002,196,1,8401.56,8.40,31,-1,856.24,1087.25,99.12,61.60,520.28,273.70,526.13,51,0
e_002,197,1,8399.98,8.40,33,-1,858.92,1091.90,99.24,61.78,536.40,277.98,523.58,50,0
e_002,198,1,4000.94,7.00,65,1,982.06,1065.37,107.84,428.20,1016.32,248.50,922.08,49,0
e_002,199,1,7000.40,8.41,35,-1,870.87,1064.25,97.68,164.94,537.72,270.12,545.84,48,0
e_002,200,1,2001.18,2.51,72,1,1001.02,1128.41,112.48,542.44,1266.20,127.24,983.97,47,0
e_002,201,1,2000.38,2.51,71,1,1001.61,1127.40,112.48,542.48,1288.16,133.64,981.22,46,0
e_002,202,1,8400.90,8.42,32,-1,854.50,1088.51,98.80,61.46,537.64,278.14,526.64,45,0
e_002,203,1,8401.28,8.41,31,-1,855.43,1083.36,99.40,60.22,531.88,281.30,519.35,44,0
e_002,204,1,6999.88,8.40,34,-1,870.36,1072.01,99.04,166.70,528.36,269.10,556.04,43,0
e_002,205,1,7001.48,8.42,35,-1,872.01,1063.66,98.48,166.02,559.56,264.82,552.50,42,0
e_002,206,1,4000.40,7.00,66,1,988.78,1060.92,108.36,429.24,1010.24,245.02,920.19,41,0
e_002,207,1,0.24,0.02,94,1,1094.06,1133.62,120.40,841.32,1647.88,84.90,1246.95,40,0
e_002,208,1,2001.08,2.52,70,1,996.92,1134.55,112.80,542.68,1228.44,130.36,985.32,39,0
e_002,209,1,7001.14,8.40,34,-1,870.46,1063.67,98.16,165.46,549.44,277.12,552.23,38,0
e_002,210,1,7000.94,8.42,35,-1,876.23,1066.14,98.68,165.02,552.44,270.78,548.38,37,0
e_002,211,1,4001.12,7.00,68,-1,992.05,1065.46,108.32,429.58,1031.64,246.28,925.67,36,0
e_002,212,0,5001.00,6.22,8,-1,761.81,871.21,77.92,129.04,224.68,590.08,213.14,35,0
e_002,213,1,8400.78,8.40,32,-1,857.36,1085.64,99.48,60.74,536.88,277.78,521.64,34,0
e_002,214,1,0.20,0.00,93,1,1090.21,1137.55,120.36,842.64,1685.84,89.36,1258.44,33,0
e_002,215,1,8400.40,8.41,34,-1,855.22,1085.79,99.80,60.82,538.80,278.40,521.40,32,0
e_002,216,1,2000.18,2.50,69,1,1006.84,1127.98,112.80,541.96,1283.72,140.60,977.67,31,0
e_002,217,1,7000.94,8.41,35,-1,872.76,1063.00,98.88,166.00,563.28,271.88,553.23,30,0
e_002,218,1,4000.68,7.00,66,1,983.90,1057.20,108.48,429.72,1040.36,253.88,920.76,29,0
e_002,219,1,0.22,0.00,93,1,1096.45,1127.51,121.28,840.98,1692.60,88.04,1254.59,28,0
e_002,220,0,5001.12,6.20,9,-1,770.17,874.35,78.28,129.16,237.16,588.90,206.49,27,0
e_002,221,1,4001.32,7.01,65,-1,995.81,1058.02,108.60,428.52,1036.36,257.68,920.47,26,0
e_002,222,1,1999.80,2.52,70,1,1009.69,1129.98,113.08,541.76,1290.72,140.92,983.83,25,0
e_002,223,1,8400.98,8.42,34,-1,864.00,1079.68,99.64,60.70,555.72,280.70,526.32,24,0
e_002,224,1,7000.52,8.42,36,-1,873.50,1064.43,98.20,165.76,565.64,279.64,551.65,23,0
e_002,225,1,4000.56,7.00,66,1,986.78,1054.12,108.52,429.36,1027.20,252.46,921.89,22,0
e_002,226,1,2000.56,2.50,71,1,1006.37,1124.26,113.04,541.12,1280.40,136.98,977.29,21,0
e_002,227,1,1999.88,2.51,70,1,1008.58,1127.46,112.64,541.70,1296.88,143.10,975.32,20,1
e_002,228,1,8399.86,8.40,32,-1,858.54,1079.06,100.04,60.18,549.40,291.98,518.75,19,1
e_002,229,0,5000.76,6.20,10,-1,773.16,870.72,79.16,129.52,231.08,600.08,210.63,18,1
e_002,230,1,7001.12,8.40,35,-1,870.91,1061.64,98.68,164.52,568.16,273.82,558.96,17,1
e_002,231,1,8399.64,8.40,32,-1,856.65,1079.43,99.60,60.52,551.12,288.40,513.43,16,1
e_002,232,1,7000.42,8.42,35,-1,872.52,1060.14,98.40,164.22,582.68,273.20,544.96,15,1
e_002,233,1,7000.18,8.40,36,-1,867.62,1056.81,99.36,164.46,573.48,280.68,538.62,14,1
e_002,234,1,8399.78,8.42,33,-1,859.60,1078.38,99.64,60.06,562.56,285.44,516.30,13,1
e_002,235,1,0.42,0.01,95,1,1098.29,1124.92,122.28,839.68,1703.88,98.40,1243.34,12,1
e_002,236,1,3999.90,7.00,66,1,992.91,1051.55,109.24,428.12,1065.04,260.86,923.14,11,1
e_002,237,1,8399.90,8.40,34,-1,856.59,1072.07,100.00,59.78,542.72,284.96,513.19,10,1
e_002,238,1,7000.14,8.41,37,-1,873.96,1061.33,98.64,165.98,585.12,284.00,556.61,9,1
e_002,239,1,3999.90,7.00,65,1,988.65,1051.19,109.76,427.60,1070.48,263.94,917.52,8,1
e_002,240,1,4000.06,7.00,67,1,995.49,1047.66,110.08,428.18,1078.32,252.66,919.96,7,1
e_002,241,1,0.36,0.00,96,1,1092.72,1120.80,122.80,839.18,1714.72,105.72,1252.19,6,1
e_002,242,1,6999.80,8.40,36,-1,878.77,1052.23,100.40,164.16,612.32,282.36,544.55,5,1
e_002,243,1,8399.82,8.40,33,-1,865.05,1073.45,100.40,60.16,581.00,296.48,517.49,4,1
e_002,244,1,8401.18,8.42,32,-1,865.20,1069.84,101.32,60.06,568.68,298.68,513.56,3,1
e_002,245,1,4000.68,7.00,68,1,1002.92,1051.04,109.56,426.32,1077.92,262.20,916.53,2,1
e_002,246,1,8401.36,8.42,31,-1,870.48,1074.73,99.88,59.82,564.40,294.96,517.02,1,1
e_002,247,1,4001.02,7.00,68,1,997.02,1053.88,111.48,427.04,1071.80,266.50,914.31,0,1
e_003,1,0,4999.84,6.22,5,-1,754.36,873.98,75.72,129.18,136.60,574.42,206.78,190,0
e_003,2,1,8400.78,8.40,31,-1,851.56,1080.98,97.96,61.12,489.00,267.98,506.72,189,0
e_003,3,1,8400.04,8.41,30,-1,850.40,1082.61,96.96,60.70,494.28,268.72,516.66,188,0
e_003,4,1,4000.52,7.00,65,-1,978.72,1058.73,107.08,430.64,1010.00,236.04,914.71,187,0
e_003,5,1,7000.16,8.40,32,-1,859.19,1066.86,97.48,165.50,494.00,252.54,547.43,186,0
e_003,6,1,4000.72,7.00,63,-1,984.00,1060.88,107.16,431.78,967.52,233.20,921.58,185,0
e_003,7,1,6999.62,8.42,32,-1,860.16,1059.77,97.04,167.40,500.64,260.28,549.71,184,0
e_003,8,1,0.48,0.00,92,1,1082.27,1131.57,118.12,845.16,1608.00,73.46,1248.85,183,0
e_003,9,1,8401.54,8.42,31,-1,850.98,1077.21,97.44,61.22,468.44,270.36,514.45,182,0
e_003,10,1,8401.38,8.40,28,-1,851.20,1084.51,98.12,60.98,483.60,266.60,516.95,181,0
e_003,11,1,0.04,0.00,92,1,1089.48,1139.67,119.76,844.32,1594.88,77.38,1253.64,180,0
e_003,12,1,0.56,0.00,93,1,1082.97,1133.49,118.96,844.22,1595.36,75.22,1250.22,179,0
e_003,13,1,2000.14,2.50,69,1,994.66,1121.48,111.40,545.04,1201.68,118.78,967.62,178,0
e_003,14,1,0.14,0.00,92,1,1089.07,1132.02,118.28,845.16,1589.48,71.04,1250.55,177,0
e_003,15,1,7000.54,8.40,33,-1,858.50,1063.76,96.44,166.88,511.40,260.82,545.69,176,0
e_003,16,1,8401.44,8.41,29,-1,850.42,1083.73,97.44,61.82,450.52,268.30,519.91,175,0
e_003,17,1,7000.44,8.41,33,-1,861.35,1063.39,97.12,166.14,501.64,254.78,541.01,174,0
e_003,18,1,2000.92,2.51,68,1,992.18,1129.23,111.08,544.62,1225.88,131.12,977.17,173,0
e_003,19,1,8401.58,8.40,30,-1,854.27,1089.40,97.16,62.28,455.84,265.14,515.50,172,0
e_003,20,1,8401.36,8.40,29,-1,849.68,1079.44,96.96,61.96,486.12,267.78,511.84,171,0
e_003,21,1,8401.14,8.42,30,-1,854.96,1082.36,97.68,61.86,480.84,269.64,514.75,170,0
e_003,22,1,8400.26,8.41,29,-1,851.09,1077.50,97.08,60.90,473.92,271.02,511.83,169,0
e_003,23,1,8400.42,8.40,30,-1,847.72,1083.66,96.88,61.30,472.00,267.38,518.25,168,0
e_003,24,1,4000.10,7.00,62,-1,975.07,1061.12,106.28,431.52,967.20,237.80,921.49,167,0
e_003,25,1,0.38,0.01,94,1,1076.73,1131.66,118.76,845.06,1619.76,81.48,1255.61,166,0
e_003,26,1,4001.30,7.00,65,-1,983.43,1055.52,106.52,432.56,990.36,230.30,914.80,165,0
e_003,27,1,8400.72,8.40,29,-1,848.92,1081.49,97.44,61.52,475.72,268.98,520.88,164,0
e_003,28,1,4001.08,7.00,63,-1,973.14,1057.95,106.72,430.58,1001.28,242.48,912.41,163,0
e_003,29,1,2000.36,2.50,69,1,990.02,1130.64,110.60,544.24,1213.88,118.36,973.65,162,0
e_003,30,1,3999.94,7.00,64,-1,988.47,1056.73,106.44,430.84,978.72,237.90,918.19,161,0
e_003,31,1,4000.20,7.00,64,-1,976.86,1055.24,107.20,430.34,960.48,240.70,925.20,160,0
e_003,32,1,4000.56,7.00,62,-1,979.84,1059.77,106.12,429.66,959.64,234.38,919.52,159,0
e_003,33,1,8399.62,8.40,30,-1,849.67,1086.48,97.60,61.42,473.84,268.36,517.87,158,0
e_003,34,1,8400.02,8.40,29,-1,843.55,1077.91,97.36,61.26,483.84,268.50,518.27,157,0
e_003,35,1,4001.04,7.00,64,-1,985.84,1061.58,106.68,429.02,956.20,234.14,919.88,156,0
e_003,36,1,7001.54,8.40,31,-1,861.80,1067.17,97.44,166.82,468.52,255.90,541.01,155,0
e_003,37,1,4000.32,7.00,63,-1,980.11,1061.11,106.56,429.86,984.56,234.80,927.17,154,0
e_003,38,1,0.46,0.00,92,1,1092.88,1134.87,119.52,844.08,1596.44,84.94,1254.34,153,0
e_003,39,1,8400.38,8.40,29,-1,854.22,1081.19,97.40,61.32,488.88,264.78,521.31,152,0
e_003,40,1,8399.88,8.42,30,-1,852.67,1078.50,98.08,61.26,477.84,271.56,522.54,151,0
e_003,41,1,7001.30,8.40,33,-1,864.52,1063.70,97.24,165.70,476.84,254.56,548.41,150,0
e_003,42,1,2000.84,2.50,70,1,994.66,1133.79,110.32,543.40,1241.08,122.04,975.66,149,0
e_003,43,1,1999.76,2.50,69,1,998.27,1128.29,110.24,545.02,1226.44,128.40,971.32,148,0
e_003,44,1,0.48,0.00,90,1,1084.81,1137.96,118.80,843.72,1600.88,79.54,1264.20,147,0
e_003,45,0,5000.18,6.21,5,-1,752.02,872.99,76.40,130.28,174.28,571.10,207.48,146,0
e_003,46,1,7001.44,8.40,30,-1,862.11,1064.71,96.40,166.00,493.96,257.24,547.03,145,0
e_003,47,1,2000.02,2.51,69,1,989.21,1128.60,111.04,543.54,1223.52,117.74,977.50,144,0
e_003,48,0,5000.04,6.20,5,-1,759.81,868.16,76.60,130.22,191.88,570.46,205.63,143,0
e_003,49,0,4999.82,6.21,5,-1,755.82,872.64,76.88,130.10,192.72,572.56,206.80,142,0
e_003,50,1,2001.18,2.50,69,1,987.06,1132.89,111.28,543.72,1203.40,120.58,974.65,141,0
e_003,51,1,2000.24,2.50,68,1,1004.77,1131.43,110.76,542.94,1200.84,126.50,984.79,140,0
e_003,52,1,8400.06,8.40,33,-1,858.59,1082.53,97.32,62.44,469.92,270.86,507.59,139,0
e_003,53,1,8400.20,8.41,28,-1,852.31,1081.72,97.60,62.50,486.16,268.10,515.91,138,0
e_003,54,0,5000.28,6.21,5,-1,757.12,869.06,75.72,130.22,162.80,569.80,212.06,137,0
e_003,55,1,0.50,0.00,91,1,1092.07,1131.02,119.36,844.66,1606.12,80.32,1256.47,136,0
e_003,56,0,5001.14,6.20,8,-1,761.74,875.28,76.24,129.42,179.92,569.28,205.72,135,0
e_003,57,1,0.12,0.00,93,1,1081.83,1135.57,118.44,844.54,1597.88,80.60,1252.92,134,0
e_003,58,0,5000.36,6.20,7,-1,750.26,873.14,76.60,129.74,192.36,575.26,207.28,133,0
e_003,59,0,4999.60,6.20,6,-1,759.34,870.39,75.96,129.44,180.88,570.88,210.86,132,0
e_003,60,1,8401.26,8.40,31,-1,848.12,1079.56,97.96,61.08,480.56,271.62,519.29,131,0
e_003,61,0,4999.72,6.20,6,-1,758.35,872.76,76.24,128.98,194.00,569.72,205.72,130,0
e_003,62,1,0.32,0.00,93,1,1086.41,1134.12,119.24,844.40,1621.84,81.00,1255.12,129,0
e_003,63,1,2001.02,2.50,67,1,998.49,1128.86,111.40,543.94,1226.00,126.12,972.14,128,0
e_003,64,1,8401.30,8.40,30,-1,848.13,1086.99,98.08,61.84,485.96,264.86,522.65,127,0
e_003,65,0,5000.00,6.22,6,-1,766.79,870.01,76.84,130.58,186.44,573.98,209.74,126,0
e_003,66,1,0.38,0.02,92,1,1086.10,1142.37,119.24,844.56,1613.08,77.62,1250.48,125,0
e_003,67,1,0.14,0.02,92,1,1088.24,1140.80,118.88,844.62,1593.68,80.76,1247.94,124,0
e_003,68,1,8400.90,8.42,28,-1,844.76,1081.27,98.40,61.10,461.20,265.60,527.16,123,0
e_003,69,1,4001.42,7.02,64,-1,984.59,1055.90,107.48,430.42,1003.00,239.94,925.10,122,0
e_003,70,1,4001.14,7.00,64,-1,979.53,1059.37,107.12,430.46,963.92,243.34,918.81,121,0
e_003,71,1,4000.34,7.00,64,-1,982.32,1058.43,107.32,431.16,970.48,239.64,926.67,120,0
e_003,72,1,0.30,0.00,94,1,1083.99,1138.88,119.04,844.82,1617.92,81.34,1256.49,119,0
e_003,73,1,2001.32,2.52,69,1,999.78,1128.88,111.00,543.68,1210.92,131.26,985.51,118,0
e_003,74,1,7000.38,8.42,34,-1,859.19,1069.07,96.60,165.54,502.12,266.52,554.34,117,0
e_003,75,1,2001.26,2.50,69,1,996.62,1132.46,110.56,543.02,1195.28,124.08,978.82,116,0
e_003,76,1,1999.90,2.51,70,1,989.69,1136.38,110.92,543.88,1191.28,121.48,974.36,115,0
e_003,77,0,5000.94,6.20,8,-1,763.23,874.94,75.64,129.48,178.52,578.06,214.57,114,0
e_003,78,1,4000.86,7.00,63,-1,984.01,1062.02,107.24,430.16,986.68,244.12,925.27,113,0
e_003,79,1,8399.92,8.40,30,-1,848.31,1090.18,98.04,60.26,492.36,274.74,520.38,112,0
e_003,80,1,0.44,0.00,92,1,1086.50,1135.77,118.76,843.90,1605.56,78.20,1260.52,111,0
e_003,81,1,2000.36,2.50,67,1,987.39,1133.27,110.80,543.94,1217.76,125.52,980.51,110,0
e_003,82,1,0.02,0.00,93,1,1086.46,1144.33,118.64,843.94,1586.76,81.66,1265.43,109,0
e_003,83,1,7001.46,8.40,34,-1,867.87,1069.10,96.60,166.18,483.04,253.66,541.11,108,0
e_003,84,0,4999.98,6.22,7,-1,772.57,873.59,76.56,129.32,166.64,572.84,213.19,107,0
e_003,85,1,8400.20,8.40,29,-1,845.65,1085.80,97.68,62.06,454.84,269.30,516.97,106,0
e_003,86,1,8400.00,8.42,30,-1,848.01,1087.32,97.96,62.22,471.00,272.66,521.03,105,0
e_003,87,1,1999.72,2.50,68,1,995.16,1131.90,110.72,543.28,1237.20,125.24,978.44,104,0
e_003,88,0,4999.76,6.22,8,-1,756.93,874.55,76.16,129.94,203.64,572.76,211.62,103,0
e_003,89,1,8400.38,8.40,32,-1,857.58,1083.49,97.64,61.44,504.12,268.76,521.95,102,0
e_003,90,1,0.32,0.01,92,1,1086.44,1137.76,118.80,844.16,1605.80,80.28,1260.19,101,0
e_003,91,1,8399.62,8.41,31,-1,852.81,1079.43,98.56,60.40,492.80,266.20,524.28,100,0
e_003,92,1,0.16,0.00,91,1,1087.98,1143.04,119.84,844.24,1567.24,86.12,1255.37,99,0
e_003,93,1,8399.98,8.40,29,-1,850.12,1083.56,98.40,61.54,471.72,265.80,526.95,98,0
e_003,94,1,7000.20,8.40,32,-1,858.48,1066.60,97.08,166.58,507.08,268.54,554.15,97,0
e_003,95,1,8400.60,8.41,30,-1,848.80,1085.04,98.32,61.12,468.04,267.64,520.58,96,0
e_003,96,1,8400.36,8.40,30,-1,847.13,1086.30,97.52,61.22,487.08,278.80,523.30,95,0
e_003,97,0,4999.78,6.20,7,-1,764.49,876.12,76.52,130.46,187.60,577.26,213.57,94,0
e_003,98,1,8399.62,8.40,31,-1,847.73,1088.53,99.00,60.46,505.88,272.48,531.75,93,0
e_003,99,0,4999.70,6.22,5,-1,765.64,877.81,76.52,130.92,174.24,574.70,216.16,92,0
e_003,100,1,0.08,0.00,92,1,1090.96,1144.42,119.56,843.84,1625.24,83.08,1257.88,91,0
e_003,101,1,0.36,0.00,93,1,1091.24,1137.96,119.44,842.38,1613.44,82.34,1261.32,90,0
e_003,102,1,4000.64,7.00,65,-1,978.94,1067.40,107.24,430.70,1011.88,247.74,926.11,89,0
e_003,103,1,4001.02,7.00,65,-1,978.70,1064.90,106.64,429.94,994.00,243.72,929.19,88,0
e_003,104,0,5000.18,6.20,6,-1,755.92,881.71,76.28,129.94,221.76,576.74,211.45,87,0
e_003,105,1,8401.56,8.40,30,-1,861.50,1091.15,97.68,61.82,506.64,274.74,534.33,86,0
e_003,106,1,7001.14,8.40,32,-1,865.07,1066.75,97.32,166.50,498.64,264.54,554.25,85,0
e_003,107,1,7000.96,8.40,34,-1,864.17,1072.38,97.64,166.54,523.32,263.96,554.58,84,0
e_003,108,1,4000.42,7.00,66,-1,985.99,1066.30,107.52,430.68,1020.16,247.24,932.23,83,0
e_003,109,1,8400.18,8.41,29,-1,853.17,1088.14,98.44,61.62,486.92,272.58,528.24,82,0
e_003,110,1,2000.84,2.50,68,1,1002.71,1133.26,111.04,544.04,1270.00,135.42,984.57,81,0
e_003,111,0,5000.98,6.22,6,-1,766.71,879.09,77.08,129.28,195.44,582.02,214.76,80,0
e_003,112,0,5001.44,6.20,8,-1,771.67,882.62,76.72,129.44,191.40,580.56,223.33,79,0
e_003,113,1,8401.02,8.41,31,-1,852.07,1094.69,98.48,61.16,481.76,271.00,534.80,78,0
